SUBJECT_EN,TERM_EN,TERM_EN_PARAMETER,ABBREVIATION_EN,ABBREVIATION_EN_PARAMETER,SYNONYMS_EN,SYNONYMS_EN_PARAMETERS,TEXTUAL_SUPPORT_1_EN,TEXTUAL_SUPPORT_2_EN,TEXTUAL_SUPPORT_3_EN,DOMAINE_FR,TERME_FR,TERME_FR_PARAMETRE,ABBREVIATION_FR,ABBREVIATION_FR_PARAMETRE,SYNONYMES_FR,SYNONYMES_FR_PARAMETRE,JUSTIFICATION_1_FR,JUSTIFICATION_2_FR,JUSTIFICATION_3_FR,UNIVERSAL_ENTRIES,DOM_SUBJ_ES,TERME_TERM_ES,TERME_TERM_PARAM_ES,ABBR_ES,ABBR_PARAM_ES,SYNO_ES,SYNO_PARAM_ES,JUST_TEXTSUPP_1_ES,JUST_TEXTSUPP_2_ES,JUST_TEXTSUPP_3_ES,DOM_SUBJ_PT,TERME_TERM_PT,TERME_TERM_PARAM_PT,ABBR_PT,ABBR_PARAM_PT,SYNO_PT,SYNO_PARAM_PT,JUST_TEXTSUPP_1_PT,JUST_TEXTSUPP_2_PT,JUST_TEXTSUPP_3_PT
"Martial Arts",sono-mama!,correct,,,"do not move!;freeze!",correct;correct,"OBS: JUDO. Announced by referees when they want the competitors to stop and not change their positions or grips.",,,"Arts martiaux",sono-mama!,correct,,,"ne bougez plus!",correct,,,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",shintai,correct,,,"moving forward, sideways and backward;walking action",,"OBS: Specifically judo. Technique/tactics.",,,"Arts martiaux",shintai,"correct,see observation",,,déplacement,"correct,masculine noun","OBS: Technique/tactique. Généralement, la plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",kaeshi-waza,correct,,,"counter techniques",plural,"OBS: JUDO. A category of counter techniques.",,,"Arts martiaux",kaeshi-waza,correct,,,"techniques de contre-prise;techniques de contre-attaque","proposal,feminine noun,plural;proposal,feminine noun,plural","OBS: Technique/tactique. Généralement, la plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",tokui-waza,correct,,,"favourite technique;main technique",correct;correct,"OBS: Specifically judo. Technique/tactics.",,,"Arts martiaux",tokui-waza,"correct,see observation",,,"technique préférée","correct,feminine noun","OBS: Technique/tactique. Généralement, la plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","kneeling side choke",correct,,,,,"OBS: Type of hold used in karate.",,,"Arts martiaux","prise d'étranglement de côté à genoux","proposal,feminine noun",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",soto-makikomi,correct,,,"outer winding throw",correct,"OBS: Specifically judo.",,,"Arts martiaux",soto-makikomi,"correct,see observation",,,"projection extérieure en enroulement;barrage extérieur en s'enroulant","correct,feminine noun;masculine noun","OBS: La plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","white marker",correct,,,,,"OBS: Specifically judo.",,,"Arts martiaux","plaquette blanche","correct,feminine noun",,,,,"OBS: Les plaquettes sont utilisés avec les tableaux d'affichage manuels pour marquer les points.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","turn over with front waist lock",,,,,,,,,"Arts martiaux","renversement en ceinture de devant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",kami-shiho-gatame,correct,,,"upper four-quarters hold;upper four quarters;upper four-quarter hold-down;upper four directions hold",correct,"OBS: Specifically judo.",,,"Arts martiaux",kami-shiho-gatame,"correct,see observation",,,"immobilisation des quatre points par l'arrière;immobilisation arrière sternale par la ceinture;immobilisation arrière sternale;immobilisation des quatre coins par le dessus","correct,feminine noun;correct,feminine noun;feminine noun;feminine noun","OBS: Généralement, la plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","The Tae Kwon Do Foundation of Canada","correct,Canada",,,,,"OBS: Ottawa-Carleton (Ontario).",,,"Arts martiaux","The Tae Kwon Do Foundation of Canada",Canada,,,,,"OBS: Source : Traduction des débats, Assemblée législative du Nouveau-Brunswick.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","upper block",,,,"face block",,,,,"Arts martiaux","parade de l'avant-bras","feminine noun",,,"blocage vers le haut;blocage haut","masculine noun;masculine noun","OBS: La direction qui emprunte le blocage va du bas vers le haut et vers l'extérieur; la main peut être ouverte ou fermée. Le point d'impact se situe sur l'avant-bras; le blocage s'effectue avec l'un ou l'autre bras.","DEF: Défense contre une attaque au visage.",,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","red flag",correct,,,,,"DEF: JUDO. A flag raised by the two judges to indicate that the contestant wearing the red belt has won the contest.","OBS: The red flag sometimes replaces the blue flag in accordance with the color of the contestants' uniforms.",,"Arts martiaux","drapeau rouge","correct,masculine noun",,,,,"DEF: JUDO. Drapeau que les deux juges lèvent pour indiquer qu'ils ont accordé la victoire au combattant en blanc.","OBS: Parfois, le drapeau rouge remplace le drapeau bleu selon la couleur du costume de judo des combattants.",,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",jikan!,correct,,,"stop the time!",correct,"OBS: JUDO. A referee's call to stop the clock.",,,"Arts martiaux",jikan!,correct,,,"arrêtez le chronomètre",proposal,,,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","osaekomi time",correct,,,"duration of hold-down",,"OBS: Specifically judo. Rules/refereeing.",,,"Arts martiaux","durée des osaekomi","correct,feminine noun",,,"durée d'immobilisation","correct,feminine noun","OBS: Règlements/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","Muay Thai",correct,,,"Thai boxing",correct,,,,"Arts martiaux","Muay Thaï","correct,masculine noun",,,"boxe thaï","correct,feminine noun",,,,,"Artes marciales","Muay Thai","masculine noun",,,,,"DEF: Boxeo tailandés y deporte nacional de Tailandia.",,,,,,,,,,,,
"Martial Arts",referee,"correct,noun",,,,,,,,"Arts martiaux",arbitre,"correct,masculine and feminine noun",,,,,,,,,"Artes marciales","judoka neutral","correct,masculine noun",,,,,,,,,,,,,,,,,
"Martial Arts","prescribed moves","correct,plural",,,,,,,,"Arts martiaux","mouvements imposés","correct,masculine noun,plural",,,,,,,,,"Artes marciales","movimientos fijos","correct,masculine noun,plural",,,,,,,,,,,,,,,,,
"Martial Arts",kuzure-kesa-gatame,correct,,,"modified scarf hold-down;modified cross-chest hold-down",correct;correct,"OBS: Specifically judo. Technique/tactics.",,,"Arts martiaux",kuzure-kesa-gatame,"correct,see observation",,,"variante d'immobilisation en écharpe","correct,feminine noun","OBS: Technique/tactique","OBS: La plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","migi jigotai",correct,,,"right defensive posture",correct,"OBS: Specifically judo. Technique/tactics.",,,"Arts martiaux","migi jigotai","correct,see observation",,,"position défensive à droite","correct,feminine noun","OBS: Technique/tactique.","OBS: Généralement, la plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","take hold","correct,verb",,,,,,,,"Arts martiaux",saisir,proposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","kicking with front leg",,,,,,,,,"Arts martiaux","coup de pied avec la jambe avant","masculine noun",,,,,"OBS: karaté.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","illegal blow",,,,,,,,,"Arts martiaux","coup interdit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","World Taekwondo",correct,WT,correct,"World Taekwondo Federation","former designation,correct","OBS: World Taekwondo (WT) is the international federation (IF) governing the sport of taekwondo and is a member of the Association of Summer Olympic International Federations (ASOIF) and International Paralympic Committee (IPC). [Its mission is to] develop and grow taekwondo throughout the world, from a grass roots level all the way through to an elite level, to provide all with the opportunity to play, watch and enjoy the sport regardless of age, gender, religion, ethnicity or ability.",,,"Arts martiaux","World Taekwondo","correct,feminine noun",WT,"correct,feminine noun","World Taekwondo Federation;Fédération mondiale de taekwondo","former designation,correct,feminine noun;unofficial,feminine noun",,,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",hantei,correct,,,decision,correct,"CONT: Only if the points are equal at the end of a contest is hantei necessary. The competitors wait at their initial starting positions with their judogi adjusted. The referee takes a blue flag in the right hand and a white flag in the left. (The judges hold the flags to correspond with the positions of the blue and white contestants.) Before calling for hantei the referee checks to make sure that the judges are prepared with their flags in hand. On hantei the referee and judges raise the blue or white flag immediately without hesitation. The referee awards the win according to the majority of three.",,,"Arts martiaux",hantei,correct,,,décision,"correct,feminine noun","OBS: Généralement, la plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,"Artes marciales",hantei,"correct,masculine noun",,,,,"DEF: Decisión del tribunal tras empate.",,,,,,,,,,,,
"Martial Arts","breast guard",correct,,,"ladies breast guard",correct,"CONT: Protectors - headgear, trunk protector, forearm and shin guards and groin guards for both men and women, and breast guard for women - developed and licensed by the World Taekwondo Federation are mandatory in all sanctioned contests in accordance with the competition rules of the World Taekwondo Federation.",,,"Arts martiaux",protège-buste,"correct,masculine noun",,,"plaston féminin","correct,masculine noun","OBS: Protecteur utilisé en taekwondo.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","assessment of ippon",correct,,,,,"OBS: JUDO. ippon: full point.",,,"Arts martiaux","attribution de ippon","correct,feminine noun",,,,,"OBS: Règlements/arbitrage.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",hiza-gatame,correct,,,"knee armlock",correct,"OBS: Specifically judo. Technique/tactics.",,,"Arts martiaux",hiza-gatame,"correct,see observation",,,"clé de bras par le genou","correct,feminine noun","OBS: La plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",kata-guruma,correct,,,"shoulder wheel throw;shoulder wheel",correct;correct,"OBS: Specifically judo. Technique/tactics.",,,"Arts martiaux",kata-guruma,"correct,see observation",,,"roue autour des épaules","correct,feminine noun","OBS: Technique/tactique. Généralement, la plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",sogo-gachi,correct,,,"compound win",correct,,,,"Arts martiaux",sogo-gachi,"correct,see observation",,,"victoire par combinaison","correct,feminine noun","OBS: Généralement, la plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","triangle choke",correct,,,,,"DEF: A ... figure-four chokehold that encircles the opponent's neck and one arm with the legs in a configuration similar to the shape of a triangle.",,,"Arts martiaux","étranglement en triangle","correct,masculine noun",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","left to the head",,,,,,,,,"Arts martiaux","coup du gauche à la tête",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",jiu-jitsu,,,,,,,,,"Arts martiaux",jiu-jitsu,"masculine noun",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","arm guard",correct,,,,,,,,"Arts martiaux",brassard,"masculine noun",,,bracelet,"masculine noun",,,,,"Artes marciales","protector de brazo","correct,masculine noun",,,,,,,,,,,,,,,,,
"Martial Arts","draw the opponent off balance",correct,,,"get the opponent off balance;put the opponent off balance",verb;verb,,,,"Arts martiaux","déséquilibrer l'adversaire",,,,,,,,,,"Artes marciales","derribar el oponente",,,,,,"OBS: """"Derribo del oponente"""" aparece en la fuente en vez de un verbo.",,,,,,,,,,,,
"Martial Arts",o-soto-gari,correct,,,"major outer reaping throw;major outside reap",correct,"DEF: JUDO. A throwing technique used by judo players to break their opponent's balance toward the right back corner while sweeping the opponent's right leg with their right leg.",,,"Arts martiaux",o-soto-gari,"correct,see observation",,,"grand fauchage extérieur","correct,masculine noun","DEF: JUDO. Technique de projection par laquelle l'attaquant provoque le déséquilibre arrière droit de l'attaqué. Lorsque ce dernier avance son pied droit, l'attaquant place son pied gauche le plus loin possible à gauche du pied droit de son adversaire pour lui faucher la jambe droite.","OBS: Généralement, la plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",yuko,correct,,,"almost waza-ari;nearly wazaari",correct,"OBS: JUDO. A score with a value of five points.",,,"Arts martiaux",yuko,"correct,see observation",,,"presque waza-ari;presque wazaari",correct,"OBS: JUDO. Compte pour cinq points. Selon les «Règlements d'arbitrage 1998» de la Fédération Internationale de Judo, le terme «yuko» s'emploie au masculin.",,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts",waza-ari,correct,,,"almost ippon",correct,"OBS: JUDO. A score valued at seven points.",,,"Arts martiaux",waza-ari,"correct,see observation",,,"presque ippon","correct,masculine noun","OBS: JUDO. Compte pour sept points.","OBS: La plupart des termes japonais en judo s'emploient au masculin, mais il y a des exceptions.",,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","Alberta Taekwondo Association",correct,ATA,correct,,,"OBS: The Association strives to provide all Alberta residents with fair and equal access to participation and personal growth through recreational, competitive, elite, instructional, administrative, coaching and officiating programs.",,,"Arts martiaux","Alberta Taekwondo Association",correct,ATA,correct,,,,,,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","WTF Taekwondo Federation of British Columbia",correct,WTFBC,correct,"BC Taekwondo Federation",correct,"OBS: The WTF Taekwondo Federation of British Columbia is the only governing Taekwondo body in [British Columbia] that is sanctioned to send athletes [to] the Olympic Games, World Taekwondo Championships, World Junior Taekwondo Championships, World Cup Taekwondo Games, Pan-American Games, Canadian National Championships, and Canadian Junior National Championships.","OBS: The WTF Taekwondo Federation of British Columbia is a member of WTF Taekwondo Canada [and] of Sport BC.","OBS: WTF: World Taekwondo Federation.","Arts martiaux","WTF Taekwondo Federation of British Columbia",correct,WTFBC,correct,"BC Taekwondo Federation",correct,"OBS: WTF : World Taekwondo Federation.","OBS: BC : British Columbia.",,,,,,,,,,,,,,,,,,,,,,
"Martial Arts","kung fu",correct,,,,,"DEF: A Chinese system of self-defense, like karate but emphasizing circular rather than linear movements.",,,"Arts martiaux","kung fu","correct,masculine noun",,,,,"CONT: Le «kung fu»: c'est ce fascinant karaté chinois qui se pratique aussi bien seul qu'avec un partenaire. C'est une des plus anciennes formes stylisées des arts martiaux [...]",,,,"Artes marciales",kung-fu,"correct,masculine noun",,,"kung fú","avoid,see observation,masculine noun","DEF: Arte marcial de origen chino, semejante al kárate.","OBS: Kung-fu, mejor que kung fú. La grafía kung-fu es la recomendada en español para designar a este arte marcial de origen chino, tal como indica el Diccionario panhispánico de dudas.",,,,,,,,,,,
"Martial Arts",kubotan,"correct,see observation",,,,,"DEF: A non-lethal weapon shaped as a cylinder usually around 15 cm long and 1.5 cm in diameter usually with a key ring at one end.","OBS: kubotan: term based on the inventor's name, Takayuki Kubota.","OBS: Sometimes erroneously spelled """"kubaton"""" or """"kobutan.""""","Arts martiaux",kubotan,"correct,see observation,masculine noun",,,,,"DEF: Arme non meutrière de forme cylindrique d'environ 15 cm de long et 1,5 cm de diamètre, habituellement muni d'un anneau porte-clé.","OBS: kubotan : d'après le nom de l'inventeur, Takayuki Kubota.","OBS: Les variantes «kubaton» et «kobutan» sont à éviter.",,,,,,,,,,,,,,,,,,,,,
"Martial Arts","over 80 kg",correct,,,,,"OBS: Karate and taekwondo term.",,,"Arts martiaux","plus de 80 kg",correct,,,"+80 kg",correct,"OBS: Terme de karate et de taekwondo.",,,,"Artes marciales","más de 80 kg",correct,,,,,"OBS: Término de karate y taekwondo.",,,,,,,,,,,,
